,ls_ret,value,cumulative_ret,MKTRF,SMB,HML,RF,MOM,DATE,yyyymm,ls_sub_rf
199505,-0.008871589349034911,535666316.75,28.19973481623405,0.028999999999999998,-0.0255,0.0229,0.0054,-0.0042,1995-05-31,199505,-0.014271589349034912
199506,0.06469626782927658,153893065.5,30.024152412619703,0.027200000000000002,0.0318,-0.0254,0.004699999999999999,0.029300000000000003,1995-06-30,199506,0.059996267829276584
199507,0.02846626814321746,103844666.5,30.878827985970165,0.037200000000000004,0.0207,-0.016200000000000003,0.0045000000000000005,0.0256,1995-07-31,199507,0.02396626814321746
199508,0.036904724890037474,96910374.125,32.018402637719184,0.0055000000000000005,0.013500000000000002,0.0279,0.004699999999999999,0.0016,1995-08-31,199508,0.03220472489003748
199509,0.03812097845366222,143404954.5,33.23897547479236,0.0335,-0.022000000000000002,-0.0004,0.0043,0.028999999999999998,1995-09-29,199509,0.03382097845366222
199510,-0.0597999255239431,288875729.25,31.251287216907606,-0.0152,-0.0378,-0.005,0.004699999999999999,0.0416,1995-10-31,199510,-0.0644999255239431
199511,0.014423742730286904,185005601.0,31.702047743714584,0.039599999999999996,-0.0109,0.0051,0.0042,-0.0068000000000000005,1995-11-30,199511,0.010223742730286905
199512,0.028043611851685177,104919799.9375,32.59108766554291,0.0103,0.006999999999999999,0.0022,0.0049,0.0252,1995-12-29,199512,0.023143611851685175
199601,0.02910775494049579,107345250.125,33.53974105855575,0.0226,-0.0273,0.0038,0.0043,0.0054,1996-01-31,199601,0.024807754940495787
199602,0.11613264504600974,262965317.5625,37.43479990184409,0.013300000000000001,0.0179,-0.0108,0.0039000000000000003,0.0059,1996-02-29,199602,0.11223264504600974
199603,-0.02849577849597802,137499383.3125,36.36806613579988,0.0073,0.0149,0.0034999999999999996,0.0039000000000000003,-0.0184,1996-03-29,199603,-0.032395778495978016
199604,0.016770952148362994,90239313.3125,36.97799323269188,0.0206,0.052300000000000006,-0.04019999999999999,0.0046,-0.0088,1996-04-30,199604,0.012170952148362994
199605,0.11861326270531314,163029841.875,41.36407365831645,0.0236,0.0317,-0.0083,0.0042,0.0154,1996-05-31,199605,0.11441326270531314
199606,-0.0461293020551758,234956003.9375,39.45597781029943,-0.011399999999999999,-0.0401,0.0235,0.004,0.0098,1996-06-28,199606,-0.050129302055175795
199607,-0.02400430187802107,101521495.609375,38.508864608048505,-0.059699999999999996,-0.0431,0.051399999999999994,0.0045000000000000005,-0.0016,1996-07-31,199607,-0.028504301878021072
199608,0.024590697276460786,159485969.125,39.45582444008524,0.0277,0.024399999999999998,-0.0074,0.0040999999999999995,0.0001,1996-08-30,199608,0.020490697276460787
199609,0.03385979135831197,143531045.75,40.791790423496714,0.0501,-0.0098,-0.027200000000000002,0.0044,0.027000000000000003,1996-09-30,199609,0.02945979135831197
199610,-0.0432040225248784,201296479.6875,39.02942099120984,0.0086,-0.0444,0.049400000000000006,0.0042,0.0379,1996-10-31,199610,-0.0474040225248784
199611,-0.031809466658160035,224144216.0,37.78791592550266,0.0625,-0.04019999999999999,0.0139,0.0040999999999999995,-0.023700000000000002,1996-11-29,199611,-0.035909466658160034
199612,0.10797736430814595,156765212.0,41.86815548983625,-0.017,0.0316,0.0131,0.0046,0.0063,1996-12-31,199612,0.10337736430814595
199701,-0.001173971618032621,176290066.125,41.819003463591805,0.0499,-0.0195,-0.014199999999999999,0.0045000000000000005,0.0196,1997-01-31,199701,-0.0056739716180326215
199702,-0.10176300008606631,396013328.0625,37.5633762105271,-0.0049,-0.0322,0.0567,0.0039000000000000003,-0.0213,1997-02-28,199702,-0.10566300008606631
199703,-0.03287686530829355,207177454.25,36.32841015032884,-0.050300000000000004,-0.0036,0.0339,0.0043,0.009000000000000001,1997-03-31,199703,-0.03717686530829355
199704,0.012427922502598339,295829376.625,36.779896816319734,0.0404,-0.057699999999999994,0.0007000000000000001,0.0043,0.0484,1997-04-30,199704,0.008127922502598339
199705,0.14804276807262792,649042563.375,42.22489455043334,0.0674,0.0519,-0.041299999999999996,0.0049,-0.051699999999999996,1997-05-30,199705,0.14314276807262794
199706,0.0537950695519719,153724739.4375,44.49638568959858,0.040999999999999995,0.012199999999999999,0.0158,0.0037,0.026000000000000002,1997-06-30,199706,0.0500950695519719
199707,0.04367876266512799,438028509.09375,46.43993275959056,0.0733,-0.0274,0.0026,0.0043,0.0377,1997-07-31,199707,0.03937876266512799
199708,0.08473139355534356,214721065.9375,50.37485297892712,-0.0415,0.0728,0.0118,0.0040999999999999995,-0.0256,1997-08-29,199708,0.08063139355534357
199709,0.013358787167817347,152108815.53125,51.0477999184827,0.0535,0.0253,0.0037,0.0044,0.0147,1997-09-30,199709,0.008958787167817346
199710,-0.01305169230770497,425685243.0,50.38153974096138,-0.038,-0.0074,0.0227,0.0042,-0.005699999999999999,1997-10-31,199710,-0.017251692307704968
199711,-0.0014538276557098146,277686883.8125,50.30829366514873,0.0298,-0.051100000000000007,0.011899999999999999,0.0039000000000000003,0.0033,1997-11-28,199711,-0.005353827655709815
199712,-0.06192595666895308,654827437.5,47.19290445155177,0.0132,-0.024900000000000002,0.0384,0.0048,0.0398,1997-12-31,199712,-0.06672595666895308
199801,0.02787790817551705,219964985.125,48.50854390838808,0.0015,-0.0106,-0.0163,0.0043,0.0014000000000000002,1998-01-30,199801,0.023577908175517047
199802,0.015997374255675836,464854309.625,49.284553239888446,0.0704,0.0032,-0.0085,0.0039000000000000003,-0.011200000000000002,1998-02-27,199802,0.012097374255675836
199803,0.04226914309852177,413631473.8125,51.367769073332006,0.047599999999999996,-0.011399999999999999,0.0139,0.0039000000000000003,0.0215,1998-03-31,199803,0.03836914309852177
199804,0.06274534529075025,520472407.3125,54.590857480653746,0.0073,0.0007000000000000001,0.009399999999999999,0.0043,0.0074,1998-04-30,199804,0.05844534529075025
199805,0.02243585296026946,384963538.625,55.81564993206472,-0.030699999999999998,-0.0336,0.034,0.004,0.0182,1998-05-29,199805,0.01843585296026946
199806,0.0028618557844311207,318087770.5,55.97538627268458,0.0318,-0.032,-0.0197,0.0040999999999999995,0.0728,1998-06-30,199806,-0.0012381442155688788
199807,-0.032747369308612856,313254496.5625,54.14233962622072,-0.0246,-0.0492,-0.0178,0.004,0.0369,1998-07-31,199807,-0.03674736930861286
199808,-0.07138576255076468,533728609.5625,50.27734742572047,-0.16079999999999997,-0.057,0.0353,0.0043,0.0184,1998-08-31,199808,-0.07568576255076467
199809,0.10289623936405407,275715170.4375,55.45069740102711,0.061500000000000006,0.001,-0.0342,0.0046,-0.008100000000000001,1998-09-30,199809,0.09829623936405407
199810,0.06782668016507828,646771074.8125,59.211734118577105,0.0713,-0.031200000000000002,-0.0223,0.0032,-0.0537,1998-10-30,199810,0.06462668016507829
199811,-0.006972596186267943,206559400.875,58.798874607079604,0.061,0.012199999999999999,-0.0325,0.0031,0.012,1998-11-30,199811,-0.010072596186267943
199812,-0.04287272112237083,655692176.5625,56.278006853741026,0.0616,-0.005,-0.04190000000000001,0.0038,0.0892,1998-12-31,199812,-0.04667272112237083
199901,0.09038640665821732,96951351.5625,61.36477366713721,0.035,0.0076,-0.046,0.0034999999999999996,0.030299999999999997,1999-01-29,199901,0.08688640665821731
199902,-0.03930453746579587,526859569.4375,58.95285962145713,-0.0408,-0.060899999999999996,0.0192,0.0034999999999999996,-0.001,1999-02-26,199902,-0.042804537465795864
199903,-0.04979093740694221,868771815.0,56.01754147808491,0.0345,-0.0379,-0.0274,0.0043,-0.0127,1999-03-31,199903,-0.05409093740694221
199904,-0.0118160038578531,1483023358.5,55.35563799187241,0.0433,0.0391,0.0246,0.0037,-0.0904,1999-04-30,199904,-0.0155160038578531
199905,0.02913301896401924,445624330.0,56.96831484325502,-0.0246,0.0334,0.0235,0.0034000000000000002,-0.0519,1999-05-28,199905,0.02573301896401924
199906,0.0416258824441363,487062274.40625,59.3396712199609,0.04769999999999999,0.030899999999999997,-0.0319,0.004,0.0506,1999-06-30,199906,0.0376258824441363
199907,0.053963142998614586,671486567.625,62.54182638349442,-0.0349,0.026000000000000002,-0.0044,0.0038,0.0166,1999-07-30,199907,0.05016314299861459
199908,-0.05278197718833233,543094943.375,59.24074513000417,-0.0138,-0.009399999999999999,-0.0187,0.0039000000000000003,0.031200000000000002,1999-08-31,199908,-0.05668197718833233
199909,0.021609448129311183,1212351286.5,60.52090493903274,-0.0279,0.0341,-0.035,0.0039000000000000003,0.0647,1999-09-30,199909,0.017709448129311182
199910,-0.0074197360633039,495582560.75,60.07185579807281,0.061200000000000004,-0.0664,-0.0337,0.0039000000000000003,0.055,1999-10-29,199910,-0.0113197360633039
199911,0.10713736524339762,443256424.34375,66.50779615355965,0.0337,0.07200000000000001,-0.0611,0.0036,0.0564,1999-11-30,199911,0.10353736524339761
199912,-0.1708927639564009,1271893162.625,55.14209504422896,0.07719999999999999,0.0702,-0.0832,0.0044,0.1322,1999-12-31,199912,-0.1752927639564009
200001,0.08265722295354033,1037372336.0,59.6999874884251,-0.047400000000000005,0.0579,-0.0191,0.0040999999999999995,0.0192,2000-01-31,200001,0.07855722295354034
200002,0.17291853915422073,509931328.40625,70.02322211244882,0.0245,0.21420000000000003,-0.09699999999999999,0.0043,0.182,2000-02-29,200002,0.16861853915422073
200003,0.24987684722550002,780235862.5,87.52040408647845,0.052000000000000005,-0.1723,0.0817,0.004699999999999999,-0.0683,2000-03-31,200003,0.2451768472255
200004,-0.023690678877755996,1605831352.125,85.44698629801425,-0.064,-0.0668,0.0726,0.0046,-0.0839,2000-04-28,200004,-0.028290678877755996
200005,0.0323590145654682,951734921.421875,88.21196657220706,-0.044199999999999996,-0.060899999999999996,0.0481,0.005,-0.0898,2000-05-31,200005,0.027359014565468198
200006,0.19423140872580308,549929967.875,105.34550110600028,0.0464,0.1285,-0.0843,0.004,0.166,2000-06-30,200006,0.19023140872580308
200007,0.07072724962861021,1036656731.25,112.7962986599754,-0.025099999999999997,-0.030600000000000002,0.083,0.0048,-0.0005,2000-07-31,200007,0.06592724962861021
200008,0.15090897703837408,456692131.8125,129.8182727044672,0.0703,-0.0062,-0.0138,0.005,0.057300000000000004,2000-08-31,200008,0.14590897703837408
200009,0.005762002878136149,1945410427.546875,130.566285965425,-0.0545,-0.0182,0.0717,0.0051,0.0197,2000-09-29,200009,0.0006620028781361489
