,ls_ret,value,cumulative_ret,MKTRF,SMB,HML,RF,MOM,DATE,yyyymm,ls_sub_rf
199109,0.04558303315107793,62809804.75,15.697621153628997,-0.0159,0.016399999999999998,-0.0108,0.0046,0.0179,1991-09-30,199109,0.04098303315107793
199110,0.05425451546907424,57442560.25,16.54928798333623,0.0129,0.008100000000000001,-0.004699999999999999,0.0042,0.030600000000000002,1991-10-31,199110,0.05005451546907424
199111,0.03170200544021402,45923504.71875,17.073933601015625,-0.04190000000000001,-0.005,-0.0189,0.0039000000000000003,0.011399999999999999,1991-11-29,199111,0.027802005440214023
199112,0.015517370076850043,39180275.625,17.33887614737015,0.1084,-0.022400000000000003,-0.0417,0.0038,0.0819,1991-12-31,199112,0.011717370076850043
199201,0.07581532846849696,75333459.5,18.653428737757608,-0.0059,0.08460000000000001,0.0471,0.0034000000000000002,-0.024900000000000002,1992-01-31,199201,0.07241532846849696
199202,0.0003049780184832887,76663845.5,18.65911762349197,0.0109,0.0087,0.0647,0.0028000000000000004,-0.0053,1992-02-28,199202,-0.0024950219815167117
199203,-0.04931980526695653,73253361.875,17.738853575848108,-0.026600000000000002,-0.0104,0.0356,0.0034000000000000002,-0.0029,1992-03-31,199203,-0.05271980526695653
199204,-0.042065568268299054,31279890.75,16.992658619751907,0.010700000000000001,-0.060599999999999994,0.0434,0.0032,-0.0258,1992-04-30,199204,-0.045265568268299056
199205,-0.0009912863606587594,75769200.75,16.97581402903082,0.003,0.0040999999999999995,0.011899999999999999,0.0028000000000000004,0.0021,1992-05-29,199205,-0.00379128636065876
199206,0.04333515212471995,67860591.375,17.711463512419826,-0.023399999999999997,-0.030699999999999998,0.032400000000000005,0.0032,-0.0058,1992-06-30,199206,0.04013515212471995
199207,0.09332211009625878,99734159.625,19.36433466029174,0.0377,-0.004699999999999999,-0.005600000000000001,0.0031,0.015600000000000001,1992-07-31,199207,0.09022211009625877
199208,-0.013017518562264737,36025203.875,19.112259074405486,-0.023799999999999998,-0.0013,-0.011000000000000001,0.0026,-0.0051,1992-08-31,199208,-0.015617518562264737
199209,0.05050300328399646,53856343.75,20.077485557204774,0.011899999999999999,0.0054,-0.0026,0.0026,0.0149,1992-09-30,199209,0.047903003283996465
199210,0.0794477826663448,86122949.125,21.672597266240256,0.0102,0.0209,-0.019799999999999998,0.0023,0.0248,1992-10-30,199210,0.0771477826663448
199211,0.13118381971227272,50972146.0625,24.515691358711415,0.041299999999999996,0.037599999999999995,-0.013500000000000002,0.0023,-0.0015,1992-11-30,199211,0.12888381971227272
199212,0.022233234175170462,99276996.75,25.06075446565585,0.015300000000000001,0.0169,0.0262,0.0028000000000000004,0.0431,1992-12-31,199212,0.019433234175170462
199301,0.02098210402930689,78559398.375,25.586581822907164,0.009300000000000001,0.0189,0.0594,0.0023,0.0483,1993-01-29,199301,0.01868210402930689
199302,-0.07484561858388286,114768818.6875,23.671538278924544,0.0012,-0.0348,0.0642,0.0022,0.031400000000000004,1993-02-26,199302,-0.07704561858388286
199303,0.06840871786698699,88301442.25,25.290877862525075,0.023,0.0024,0.0118,0.0025,0.0373,1993-03-31,199303,0.06590871786698699
199304,-0.05388585296792113,94494761.375,23.928057336595398,-0.0305,-0.0067,0.024900000000000002,0.0024,0.0038,1993-04-30,199304,-0.05628585296792113
199305,0.05129236860999042,65454016.5,25.155384073625033,0.028900000000000002,0.0204,-0.0342,0.0022,0.0022,1993-05-28,199305,0.04909236860999042
